Supplier Name,Supplier ID,Product,Product ID,Product Quantity,Price per Product,Address,State,Phone Number,City,Email,Payment Status,Date
Gupta Suppliers,SUP6933,Sowing Machine 3F,SWM0003,65,1848.58,"85, Industrial Area",Karnataka,6300192775,Hubli,guptasuppliers@example.com,Payment Pending,2022-01-29
Reddy Trading Co.,SUP8833,Sowing Machine 4F,SWM0004,18,4980.57,"63, Main Road",Maharashtra,8428318706,Nagpur,reddytradingco.@example.com,Payment Paid,2023-09-16
Desai Dealers,SUP8949,Milling Machine-40HP,MLL0002,54,1057.61,"4, Main Road",Kerala,7708195087,Kochi,desaidealers@example.com,Payment Pending,2023-12-02
Patel Enterprises,SUP4803,Sowing Machine 1F,SWM0001,24,2675.41,"14, Market Street",Karnataka,6582992579,Hubli,patelenterprises@example.com,Payment Paid,2022-05-27
Patel Enterprises,SUP7490,Sowing Machine 1F,SWM0001,36,3354.6,"1, Industrial Area",Uttar Pradesh,9722771243,Kanpur,patelenterprises@example.com,Payment Paid,2020-11-29
Bose Supplies,SUP7721,Kadaba Kutti Machine M2,KK0002,61,1261.83,"9, Industrial Area",Rajasthan,8123622179,Udaipur,bosesupplies@example.com,Payment Paid,2020-11-08
Desai Dealers,SUP7202,Plow-18HP,PLW0001,21,2900.46,"54, Market Street",Karnataka,9938956828,Hubli,desaidealers@example.com,Payment Paid,2022-01-26
Reddy Trading Co.,SUP9031,Kadaba Kutti Machine M2,KK0002,100,792.93,"40, Main Road",Punjab,7112344280,Ludhiana,reddytradingco.@example.com,Payment Pending,2021-07-09
Reddy Trading Co.,SUP4537,Milk Extractor 600LPM,ME0002,40,2587.6,"53, Market Street",Punjab,8660103004,Ludhiana,reddytradingco.@example.com,Payment Paid,2023-04-10
Verma Industries,SUP7878,Sowing Machine 2F,SWM0002,81,3657.05,"78, Main Road",Punjab,9696013345,Jalandhar,vermaindustries@example.com,Payment Pending,2023-11-22
Sharma Traders,SUP5914,Milling Machine-7.5HP,MLL0001,72,2429.7,"26, Market Street",Maharashtra,7215523414,Nagpur,sharmatraders@example.com,Payment Pending,2020-09-17
Desai Dealers,SUP2654,Kadaba Kutti Machine M2,KK0002,19,3700.55,"18, Main Road",Maharashtra,8992965272,Nagpur,desaidealers@example.com,Payment Pending,2023-04-14
Khan Distributors,SUP7660,Milk Extractor 180LPM,ME0001,88,4036.53,"52, Main Road",Kerala,8474370747,Thiruvananthapuram,khandistributors@example.com,Payment Paid,2020-11-09
Reddy Trading Co.,SUP4496,Sowing Machine 1F,SWM0001,79,2926.31,"67, Industrial Area",Karnataka,7526477849,Hubli,reddytradingco.@example.com,Payment Pending,2020-10-12
Nair Ventures,SUP3993,Plow-18HP,PLW0001,7,3669.42,"91, Industrial Area",West Bengal,9158778066,Darjeeling,nairventures@example.com,Payment Pending,2020-09-22
Reddy Trading Co.,SUP8866,Roater/Multure-2ft,RTR0001,21,4069.69,"4, Market Street",Maharashtra,6411808881,Nagpur,reddytradingco.@example.com,Payment Paid,2021-10-11
Bose Supplies,SUP1399,Kadaba Kutti Machine M2,KK0002,99,2288.9,"38, Main Road",Uttar Pradesh,7461877608,Lucknow,bosesupplies@example.com,Payment Pending,2021-05-28
Gupta Suppliers,SUP2046,Milling Machine-40HP,MLL0002,96,2252.97,"68, Industrial Area",Gujarat,7504086942,Surat,guptasuppliers@example.com,Payment Pending,2020-11-07
Desai Dealers,SUP6848,Roater/Multure-7ft,RTR0002,85,805.06,"86, Main Road",West Bengal,8912849250,Darjeeling,desaidealers@example.com,Payment Paid,2021-04-15
Sharma Traders,SUP5768,Milk Extractor 600LPM,ME0002,32,1553.91,"94, Main Road",Maharashtra,6008173238,Mumbai,sharmatraders@example.com,Payment Pending,2022-03-09
Bose Supplies,SUP7380,Sowing Machine 2F,SWM0002,60,3643.88,"7, Main Road",Tamil Nadu,6311965045,Coimbatore,bosesupplies@example.com,Payment Pending,2021-08-18
Reddy Trading Co.,SUP5379,Roater/Multure-7ft,RTR0002,22,3894.52,"46, Market Street",Tamil Nadu,8734555047,Chennai,reddytradingco.@example.com,Payment Paid,2021-04-23
Desai Dealers,SUP6908,Milling Machine-40HP,MLL0002,24,3402.75,"64, Main Road",Gujarat,8331322871,Ahmedabad,desaidealers@example.com,Payment Pending,2020-06-16
Verma Industries,SUP6191,Sowing Machine 4F,SWM0004,36,3943.64,"30, Industrial Area",Rajasthan,8346090523,Jaipur,vermaindustries@example.com,Payment Pending,2021-10-25
Khan Distributors,SUP9764,Kadaba Kutti Machine M2,KK0002,24,3220.67,"37, Main Road",Rajasthan,9998842744,Jodhpur,khandistributors@example.com,Payment Pending,2020-06-16
Khan Distributors,SUP4829,Sowing Machine 2F,SWM0002,22,1487.94,"19, Market Street",Rajasthan,9667336862,Jodhpur,khandistributors@example.com,Payment Pending,2023-07-19
Desai Dealers,SUP3430,Sowing Machine 3F,SWM0003,74,3177.49,"40, Industrial Area",Uttar Pradesh,8014655990,Varanasi,desaidealers@example.com,Payment Pending,2023-03-25
Reddy Trading Co.,SUP4164,Plow-60HP,PLW0002,42,4594.7,"93, Market Street",Rajasthan,6532068761,Udaipur,reddytradingco.@example.com,Payment Paid,2021-11-15
Desai Dealers,SUP4486,Milk Extractor 180LPM,ME0001,94,1928.29,"39, Main Road",West Bengal,6654200629,Howrah,desaidealers@example.com,Payment Pending,2021-09-01
Patel Enterprises,SUP8106,Kadaba Kutti Machine M2,KK0002,75,3673.7,"80, Market Street",Gujarat,8618216137,Vadodara,patelenterprises@example.com,Payment Pending,2020-04-18
Khan Distributors,SUP2747,Sowing Machine 3F,SWM0003,95,1450.3,"83, Market Street",West Bengal,9347581355,Kolkata,khandistributors@example.com,Payment Pending,2021-03-20
Gupta Suppliers,SUP7922,Milling Machine-7.5HP,MLL0001,1,4202.77,"69, Market Street",Karnataka,6716412284,Hubli,guptasuppliers@example.com,Payment Pending,2020-06-28
Gupta Suppliers,SUP2931,Milk Extractor 600LPM,ME0002,10,3932.9,"52, Main Road",Gujarat,6630524895,Ahmedabad,guptasuppliers@example.com,Payment Paid,2022-12-21
Reddy Trading Co.,SUP1024,Sowing Machine 4F,SWM0004,33,727.76,"38, Market Street",Rajasthan,7626908987,Udaipur,reddytradingco.@example.com,Payment Paid,2020-03-28
Khan Distributors,SUP9074,Milling Machine-40HP,MLL0002,83,3432.92,"29, Main Road",Bihar,6018688306,Gaya,khandistributors@example.com,Payment Pending,2022-03-16
Singh Agro,SUP6857,Plow-60HP,PLW0002,86,2412.07,"14, Industrial Area",Maharashtra,9861419454,Nagpur,singhagro@example.com,Payment Paid,2020-11-04
Singh Agro,SUP5349,Plow-18HP,PLW0001,79,2422.69,"85, Market Street",Rajasthan,7741056829,Jodhpur,singhagro@example.com,Payment Pending,2021-11-11
Khan Distributors,SUP3589,Roater/Multure-2ft,RTR0001,79,3435.77,"93, Main Road",Rajasthan,8542863480,Udaipur,khandistributors@example.com,Payment Paid,2022-01-02
Desai Dealers,SUP6956,Sowing Machine 3F,SWM0003,33,2503.0,"8, Industrial Area",Maharashtra,7893819076,Nagpur,desaidealers@example.com,Payment Pending,2021-01-01
Singh Agro,SUP8889,Milk Extractor 600LPM,ME0002,23,4461.24,"65, Market Street",Gujarat,7874979687,Surat,singhagro@example.com,Payment Paid,2022-03-09
Desai Dealers,SUP1027,Plow-60HP,PLW0002,20,3075.51,"94, Industrial Area",Punjab,8977044786,Jalandhar,desaidealers@example.com,Payment Pending,2021-06-04
Sharma Traders,SUP4258,Sowing Machine 3F,SWM0003,12,4723.38,"48, Industrial Area",Gujarat,8991793643,Vadodara,sharmatraders@example.com,Payment Paid,2022-09-04
Verma Industries,SUP6759,Sowing Machine 3F,SWM0003,26,3587.49,"4, Market Street",Kerala,7507552189,Kochi,vermaindustries@example.com,Payment Paid,2020-05-01
Khan Distributors,SUP4922,Roater/Multure-7ft,RTR0002,87,1724.74,"73, Industrial Area",Karnataka,9275567772,Hubli,khandistributors@example.com,Payment Paid,2023-12-03
Bose Supplies,SUP3682,Plow-18HP,PLW0001,74,2793.03,"16, Main Road",Karnataka,6322183703,Mysore,bosesupplies@example.com,Payment Pending,2022-04-04
Gupta Suppliers,SUP7283,Kadaba Kutti Machine M3,KK0003,85,3860.26,"31, Main Road",Rajasthan,7103350804,Jodhpur,guptasuppliers@example.com,Payment Pending,2023-03-04
Singh Agro,SUP9944,Milk Extractor 600LPM,ME0002,84,2309.24,"71, Market Street",Bihar,6474811119,Gaya,singhagro@example.com,Payment Paid,2020-03-10
Desai Dealers,SUP2956,Kadaba Kutti Machine M2,KK0002,91,2988.99,"88, Market Street",West Bengal,9735267125,Howrah,desaidealers@example.com,Payment Paid,2022-01-29
Desai Dealers,SUP2822,Plow-60HP,PLW0002,57,2161.26,"26, Main Road",Kerala,8105605165,Thiruvananthapuram,desaidealers@example.com,Payment Pending,2022-04-10
Nair Ventures,SUP3826,Sowing Machine 3F,SWM0003,8,3764.88,"64, Market Street",Gujarat,6188545333,Vadodara,nairventures@example.com,Payment Pending,2022-05-02
Bose Supplies,SUP3407,Sowing Machine 1F,SWM0001,28,3157.15,"34, Industrial Area",Rajasthan,6775233145,Udaipur,bosesupplies@example.com,Payment Pending,2020-03-14
Verma Industries,SUP2799,Plow-18HP,PLW0001,68,4562.64,"34, Market Street",Bihar,8278618978,Bhagalpur,vermaindustries@example.com,Payment Paid,2022-12-24
Khan Distributors,SUP1217,Kadaba Kutti Machine M1,KK0001,13,3522.1,"85, Market Street",Tamil Nadu,8377235235,Madurai,khandistributors@example.com,Payment Paid,2023-02-01
Sharma Traders,SUP3188,Kadaba Kutti Machine M3,KK0003,73,3072.04,"34, Industrial Area",Uttar Pradesh,7026055211,Varanasi,sharmatraders@example.com,Payment Paid,2023-11-12
Bose Supplies,SUP5670,Kadaba Kutti Machine M3,KK0003,22,4163.44,"90, Industrial Area",Bihar,9670619286,Bhagalpur,bosesupplies@example.com,Payment Pending,2023-06-14
Khan Distributors,SUP7793,Plow-18HP,PLW0001,38,3079.94,"77, Main Road",Karnataka,7384412640,Hubli,khandistributors@example.com,Payment Pending,2023-09-11
Singh Agro,SUP1591,Kadaba Kutti Machine M3,KK0003,48,1469.74,"93, Main Road",Rajasthan,7552344724,Udaipur,singhagro@example.com,Payment Pending,2020-02-08
Khan Distributors,SUP4523,Roater/Multure-7ft,RTR0002,6,4012.78,"84, Industrial Area",West Bengal,9785282562,Howrah,khandistributors@example.com,Payment Pending,2020-11-13
Sharma Traders,SUP8513,Milling Machine-40HP,MLL0002,27,4400.6,"20, Market Street",Kerala,8909816830,Kochi,sharmatraders@example.com,Payment Pending,2023-10-28
Bose Supplies,SUP9327,Plow-60HP,PLW0002,28,1163.32,"43, Industrial Area",Karnataka,6800082555,Bangalore,bosesupplies@example.com,Payment Paid,2022-03-13
Patel Enterprises,SUP6193,Sowing Machine 3F,SWM0003,43,1669.31,"17, Main Road",Tamil Nadu,8120770238,Chennai,patelenterprises@example.com,Payment Pending,2023-05-10
Reddy Trading Co.,SUP8482,Sowing Machine 3F,SWM0003,41,1122.19,"75, Main Road",Rajasthan,9820386982,Udaipur,reddytradingco.@example.com,Payment Paid,2020-07-30
Desai Dealers,SUP3452,Roater/Multure-2ft,RTR0001,47,4588.69,"92, Main Road",Tamil Nadu,7366527966,Coimbatore,desaidealers@example.com,Payment Paid,2021-10-15
Desai Dealers,SUP8357,Sowing Machine 1F,SWM0001,51,2650.06,"89, Market Street",Maharashtra,8234291025,Nagpur,desaidealers@example.com,Payment Paid,2022-05-04
Desai Dealers,SUP5096,Roater/Multure-2ft,RTR0001,61,2686.41,"81, Main Road",Bihar,7181874049,Bhagalpur,desaidealers@example.com,Payment Pending,2022-08-08
Khan Distributors,SUP5910,Kadaba Kutti Machine M3,KK0003,14,2917.26,"48, Industrial Area",Uttar Pradesh,9504997987,Varanasi,khandistributors@example.com,Payment Pending,2020-05-24
Gupta Suppliers,SUP4042,Plow-60HP,PLW0002,70,832.3,"48, Market Street",Gujarat,6111049393,Vadodara,guptasuppliers@example.com,Payment Pending,2020-03-05
Bose Supplies,SUP6006,Plow-60HP,PLW0002,35,4842.74,"31, Industrial Area",Maharashtra,8806933135,Nagpur,bosesupplies@example.com,Payment Pending,2023-02-21
Reddy Trading Co.,SUP4565,Sowing Machine 4F,SWM0004,1,4274.61,"74, Market Street",Rajasthan,7869891347,Jaipur,reddytradingco.@example.com,Payment Paid,2021-08-26
Reddy Trading Co.,SUP5701,Sowing Machine 3F,SWM0003,66,2192.77,"53, Market Street",Bihar,8963489677,Bhagalpur,reddytradingco.@example.com,Payment Pending,2022-05-02
Reddy Trading Co.,SUP2878,Sowing Machine 1F,SWM0001,3,967.1,"74, Industrial Area",West Bengal,9250599892,Kolkata,reddytradingco.@example.com,Payment Paid,2021-11-29
Sharma Traders,SUP4545,Sowing Machine 1F,SWM0001,10,2756.33,"86, Industrial Area",Punjab,8428258982,Amritsar,sharmatraders@example.com,Payment Pending,2022-09-16
