Supplier Name,Supplier ID,Product,Product ID,Product Quantity,Price per Product,Address,State,Phone Number,City,Email,Payment Status,Date
Chana-Sankar,9740,Frozen French Fries,P005,353,283.0,"54/13, Sur Circle, Bellary 044329",Nagaland,09551014988,Hubli–Dharwad,rkorpal@chahal.com,Payment Pending,2022-02-22
"Sem, Mann and Karnik",7978,Sweet Corn,P001,130,455.65,"H.No. 49, Jani Ganj, Coimbatore 499048",Sikkim,03667796850,Durg,piyagoswami@yahoo.com,Payment Paid,2020-11-03
"Tella, Andra and Grover",1899,Frozen French Fries,P005,361,180.24,"236, Vig Path, Varanasi-673473",Rajasthan,+915019306418,Sambalpur,ktara@yahoo.com,Payment Pending,2021-07-10
Swaminathan and Sons,1591,Cheese Slices or Blocks,P006,448,281.49,"H.No. 881, Sem Nagar, Mumbai-080764",Sikkim,3865521231,Dehradun,kumeraniruddh@gmail.com,Payment Pending,2021-11-07
Deo Ltd,8509,Milk or Milk Powder,P013,412,276.86,"248, Krishnamurthy Zila, Bettiah 635968",Assam,8062020630,Bettiah,kiaragarg@yahoo.com,Payment Paid,2023-04-25
Chana-Sankar,5773,Yogurt or Curd,P012,139,202.43,"26/94, Grewal Marg, Meerut 320665",Madhya Pradesh,+919973498707,Parbhani,msankar@yahoo.com,Payment Pending,2020-06-21
"Bali, Iyer and Lad",6440,Frozen Fish Fillets,P011,127,349.15,"77/447, Sampath Circle, Korba-461836",Haryana,2080562218,Solapur,lakshay34@butala.com,Payment Pending,2022-05-06
Chana-Sankar,5347,Sweet Corn,P001,35,151.43,"77/775, Brahmbhatt Circle, Tiruppur-538526",Uttar Pradesh,06600211134,Bidhannagar,ehsaandugar@hotmail.com,Payment Paid,2022-10-25
Sehgal and Sons,3617,Juice Concentrates (like orange or cranberry),P014,342,319.97,"74, Sandhu Marg, Raipur-370346",West Bengal,7391942307,Dhanbad,daliaarnav@gmail.com,Payment Pending,2020-10-15
Sehgal and Sons,2807,Frozen Fish Fillets,P011,69,96.19,"962, Mander Nagar, Visakhapatnam-516127",Punjab,4098121498,Kulti,kapadiasumer@gmail.com,Payment Pending,2020-06-24
Deo Ltd,3747,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,110,28.72,"H.No. 165, Yohannan Chowk, Unnao 510252",Haryana,+918899831301,Nangloi Jat,ehsaanramaswamy@yahoo.com,Payment Pending,2020-07-24
"Sem, Mann and Karnik",7666,Cheese Slices or Blocks,P006,478,422.81,"238, Tara Path, Tadepalligudem-102261",Uttarakhand,+917600585934,Malegaon,oahuja@sandhu.com,Payment Paid,2023-02-06
"Tella, Andra and Grover",2980,Whipping Cream,P016,98,419.99,"11, Talwar Path, Bikaner 721572",Punjab,09800134708,Bhiwandi,mandra@gmail.com,Payment Paid,2022-03-18
Chana-Sankar,1740,Whipping Cream,P016,171,487.35,"H.No. 11, Singhal Chowk, Sambhal-837443",Rajasthan,00516508833,Allahabad,hazel59@kulkarni.com,Payment Paid,2023-10-16
"Grover, Sidhu and Varma",3270,Juice Concentrates (like orange or cranberry),P014,498,84.73,"39/006, Thakur Chowk, Mangalore 859485",Maharashtra,8294468907,Pudukkottai,kandapiya@gmail.com,Payment Pending,2021-03-27
Deo Ltd,2899,Sweet Corn,P001,108,273.27,"87, Thaman Chowk, Rampur-259944",Kerala,01414650998,Morena,jsastry@rama.com,Payment Pending,2023-12-11
Sehgal and Sons,2650,Frozen Fish Fillets,P011,331,219.08,"H.No. 48, Yogi Circle, Meerut 781323",Odisha,+912187066930,Gandhinagar,yuvaan62@banerjee.com,Payment Paid,2021-03-07
"Sem, Mann and Karnik",7844,Frozen Fish Fillets,P011,230,154.25,"758, Sankaran Nagar, Tirupati 596112",Uttar Pradesh,+918782248069,Kozhikode,bavaaarav@roy.com,Payment Pending,2021-11-08
Sehgal and Sons,9229,Ice Cream,P002,311,473.53,"60/227, Trivedi Marg, Akola 309328",Goa,3488209449,Junagadh,bsarin@chopra.org,Payment Paid,2023-07-07
"Grover, Sidhu and Varma",9999,Sweet Corn,P001,384,214.61,"16/509, Som Ganj, Ghaziabad 006491",Tripura,+917389284181,Tiruppur,ugokhale@malhotra.org,Payment Pending,2022-11-20
"Bali, Iyer and Lad",7298,"Pulp (e.g., mango, guava, or tomato pulp)",P003,391,387.33,"32/98, Wali, Unnao-596332",Telangana,+919356351620,Jalandhar,bhatarnav@yahoo.com,Payment Pending,2020-05-15
"Grover, Sidhu and Varma",4093,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,386,333.49,"03/461, Hegde Chowk, Mehsana-834265",Rajasthan,9009740187,Coimbatore,vihaanbatra@hotmail.com,Payment Paid,2020-02-24
"Grover, Sidhu and Varma",2865,"Pulp (e.g., mango, guava, or tomato pulp)",P003,337,113.45,"26, Sama Path, Indore 055135",Rajasthan,0477680547,Jammu,madhavgopal@baria.com,Payment Pending,2020-12-07
Bera-Dani,1049,Frozen Mixed Vegetables,P009,46,22.91,"H.No. 092, Shah, Ratlam-774433",Odisha,+912906160921,Tadipatri,rsodhi@kant-doshi.com,Payment Paid,2022-03-16
Deo Ltd,6662,Yogurt or Curd,P012,288,265.28,"H.No. 74, Uppal Circle, Mangalore 049475",Himachal Pradesh,4395791352,South Dumdum,dayalahana@dixit.com,Payment Paid,2022-08-30
Chana-Sankar,8467,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,54,492.21,"753, Manne Street, Bhavnagar 562151",Odisha,03366707401,Bhusawal,hrishitagade@hotmail.com,Payment Pending,2022-12-19
Swaminathan and Sons,4954,Butter,P007,66,423.16,"13/72, Kurian Street, Aurangabad 226493",Kerala,+917947738556,Narasaraopet,faiyazchahal@bhat.com,Payment Paid,2020-03-25
Chana-Sankar,3322,Cheese Slices or Blocks,P006,499,258.33,"H.No. 243, Sule Nagar, Hajipur 182226",Nagaland,8305596721,Mehsana,yuvraj-varghese@gmail.com,Payment Pending,2022-03-07
"Bali, Iyer and Lad",8654,Butter,P007,80,111.12,"H.No. 05, Tak Ganj, Warangal-832183",Mizoram,05724092656,Dehradun,jjha@hotmail.com,Payment Pending,2021-02-05
Sehgal and Sons,7959,Juice Concentrates (like orange or cranberry),P014,223,161.04,"80/058, Aggarwal Road, Mehsana 242702",Rajasthan,5697589303,Raichur,parinaazray@brahmbhatt.info,Payment Paid,2022-04-04
Sehgal and Sons,2306,Frozen French Fries,P005,292,133.22,"H.No. 256, Master Ganj, Bhagalpur-394433",Madhya Pradesh,+915430999122,Tinsukia,kondajivin@yahoo.com,Payment Pending,2022-06-21
Sehgal and Sons,6290,Frozen French Fries,P005,395,58.49,"H.No. 72, Varghese Marg, Gaya-751157",Jharkhand,01529610161,Sonipat,suhanaloyal@yahoo.com,Payment Paid,2021-04-27
Bera-Dani,3174,Juice Concentrates (like orange or cranberry),P014,62,179.9,"H.No. 85, Vasa, Thanjavur-193958",Maharashtra,9444711204,Pudukkottai,ssachdeva@hotmail.com,Payment Pending,2020-09-06
Ratta-Buch,2656,Paneer (Cottage Cheese),P008,358,380.43,"88/08, Sastry Circle, Pune 540370",Madhya Pradesh,03494829835,Ghaziabad,nchokshi@hotmail.com,Payment Pending,2023-05-01
Bera-Dani,8945,Cheese Slices or Blocks,P006,326,235.65,"H.No. 791, Batta Chowk, Alwar-641970",Tamil Nadu,+910884706708,Khammam,arhaangulati@gmail.com,Payment Pending,2022-01-06
"Tella, Andra and Grover",2348,Ice Cream,P002,185,259.09,"24, Biswas Nagar, Faridabad-747057",Haryana,04057142446,Gandhidham,choprasuhana@yahoo.com,Payment Paid,2021-08-20
Bera-Dani,6496,Milk or Milk Powder,P013,111,352.41,"44/128, Korpal Road, Amroha 886125",Arunachal Pradesh,00241106431,Munger,nsethi@sagar-dutta.com,Payment Paid,2023-01-12
Chana-Sankar,4898,"Frozen Berries (e.g., strawberries, blueberries)",P015,231,151.89,"58/721, Char Zila, Raebareli-893701",Nagaland,6939612783,Faridabad,kiarakarnik@hotmail.com,Payment Paid,2020-11-26
Deo Ltd,3995,Milk or Milk Powder,P013,186,423.92,"16/301, Kurian Marg, Ambattur 540580",Tamil Nadu,+911490291092,Coimbatore,eva75@gmail.com,Payment Pending,2022-06-20
Deo Ltd,5231,Frozen Mixed Vegetables,P009,60,160.07,"75/14, Taneja Marg, Allahabad 603516",Punjab,+916967450579,Jaunpur,taran57@hotmail.com,Payment Paid,2020-10-28
Deo Ltd,4127,"Frozen Berries (e.g., strawberries, blueberries)",P015,134,457.02,"H.No. 263, Sheth Nagar, Khora -570829",Tripura,04112036051,Jamshedpur,elaben@kapadia.com,Payment Paid,2021-09-21
Chana-Sankar,4726,Frozen French Fries,P005,442,199.99,"63, Loyal Nagar, Vellore-605180",Gujarat,+915059686085,Anand,vihaan46@handa-goswami.info,Payment Paid,2020-02-03
"Sem, Mann and Karnik",3770,Frozen French Fries,P005,162,97.95,"917, Dhawan Street, Guntur 094009",Karnataka,08897119334,Navi Mumbai,badal03@gmail.com,Payment Pending,2020-10-11
Chana-Sankar,7638,Juice Concentrates (like orange or cranberry),P014,333,158.07,"H.No. 221, Lalla Path, Belgaum 150824",Haryana,07559094574,Jaipur,daradarshit@sane.info,Payment Paid,2022-07-02
"Bali, Iyer and Lad",7358,Frozen French Fries,P005,105,143.08,"59, Hegde Ganj, Pondicherry 315045",Bihar,+917918253135,Bhilwara,manjaridin@yahoo.com,Payment Pending,2021-08-17
"Bali, Iyer and Lad",3876,"Frozen Berries (e.g., strawberries, blueberries)",P015,49,344.01,"09, Deo Nagar, Sagar-533489",Gujarat,04445660233,Asansol,takzain@swamy-vala.com,Payment Paid,2020-03-27
Ratta-Buch,2860,Pickles,P018,254,285.37,"H.No. 919, Goda Road, Machilipatnam-397051",Andhra Pradesh,+915220984634,Jalna,dhanuktalwar@yahoo.com,Payment Pending,2021-06-15
"Bali, Iyer and Lad",6831,Cheese Slices or Blocks,P006,247,484.33,"06, Chawla, Junagadh 122123",Karnataka,+913481148570,Tezpur,saraftrisha@dhar.net,Payment Paid,2023-03-27
"Sem, Mann and Karnik",8032,Ice Cream,P002,140,206.9,"44/542, Keer Zila, Jammu 918408",Mizoram,0479649177,Bhusawal,nityamallick@yahoo.com,Payment Paid,2020-01-03
Bera-Dani,7921,Sweet Corn,P001,474,130.62,"H.No. 38, Ghosh Road, Kakinada-061498",Bihar,+917093980466,Meerut,lokeahana@yahoo.com,Payment Paid,2023-02-26
Chana-Sankar,5700,Frozen Fish Fillets,P011,119,180.25,"12, Sarkar Road, Ajmer-738494",Gujarat,06502265914,Rewa,zsamra@keer.com,Payment Paid,2023-02-18
Chana-Sankar,2814,Paneer (Cottage Cheese),P008,243,212.81,"74/384, Bhattacharyya Path, Srinagar-466513",Haryana,02722096650,Kolkata,gopalprerak@gmail.com,Payment Pending,2020-09-22
Bera-Dani,9800,"Pulp (e.g., mango, guava, or tomato pulp)",P003,357,316.49,"563, Dara Path, Navi Mumbai-446797",Jharkhand,09354281518,Udupi,yanand@sundaram-jhaveri.net,Payment Paid,2020-08-25
Ratta-Buch,4296,Pickles,P018,71,495.6,"23/872, Bedi Chowk, Akola 366853",Uttar Pradesh,+918189533512,Eluru,rattanayantara@goyal.com,Payment Paid,2022-07-29
"Bali, Iyer and Lad",2990,Paneer (Cottage Cheese),P008,95,27.8,"H.No. 193, Rattan Street, Ujjain 717603",Manipur,+911490769979,Mangalore,darshit91@tailor.biz,Payment Pending,2020-01-30
"Tella, Andra and Grover",3474,Ice Cream,P002,191,85.51,"H.No. 35, Dayal Road, Gudivada-511790",Mizoram,1644979038,Sonipat,vidur26@yahoo.com,Payment Pending,2020-12-31
"Tella, Andra and Grover",8180,"Pulp (e.g., mango, guava, or tomato pulp)",P003,475,451.52,"H.No. 712, Zacharia Zila, Hazaribagh 877330",Nagaland,+911360307468,Hazaribagh,elaray@ravi.com,Payment Pending,2023-09-27
Deo Ltd,3556,Juice Concentrates (like orange or cranberry),P014,279,467.27,"H.No. 686, Chaudhary Circle, Raichur-027523",Mizoram,5805280751,Bellary,rborra@rastogi.info,Payment Pending,2023-07-18
Ratta-Buch,9880,Cheese Slices or Blocks,P006,316,322.09,"59/384, Sen Road, Bareilly-710337",Sikkim,3446045501,Kollam,dharindrajit@hotmail.com,Payment Paid,2022-09-30
Ratta-Buch,7870,Whipping Cream,P016,38,194.79,"02, Taneja Ganj, Bhubaneswar-625486",Maharashtra,02711318566,Kottayam,himmat79@mani-vig.com,Payment Pending,2020-11-28
Swaminathan and Sons,1542,Ice Cream,P002,129,293.78,"676, Loke Zila, Kota-717073",Madhya Pradesh,+916111163189,Durg,miraanmagar@gmail.com,Payment Pending,2021-07-02
"Sem, Mann and Karnik",2669,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,343,474.73,"224, Kaur Street, Thoothukudi-600920",Meghalaya,02441877339,Alwar,nehmat44@krish.org,Payment Pending,2020-04-15
"Sem, Mann and Karnik",5821,Frozen Mixed Vegetables,P009,168,289.28,"69, Gera, Malegaon 156158",Jharkhand,+919673226445,Bahraich,ranbirrout@saini.net,Payment Pending,2023-05-08
Sehgal and Sons,7123,Pickles,P018,367,118.36,"14/423, Dugar Circle, Sikar-533230",Punjab,04490797403,Ludhiana,ivana04@gmail.com,Payment Paid,2022-07-20
Bera-Dani,3115,Frozen French Fries,P005,137,364.88,"71, Singhal Path, Anantapuram-301119",Mizoram,02260578638,Anantapuram,boranitara@batta.biz,Payment Pending,2021-09-06
"Grover, Sidhu and Varma",1997,Whipping Cream,P016,285,380.82,"H.No. 777, Wadhwa Marg, Yamunanagar-305137",Manipur,06353809872,Bhilwara,rchanda@seshadri-cherian.net,Payment Paid,2021-06-04
"Grover, Sidhu and Varma",3243,Pickles,P018,24,266.66,"37/731, Rout Zila, Jamalpur-871204",Andhra Pradesh,5878031715,Ambala,akarsh98@yahoo.com,Payment Pending,2022-01-15
"Bali, Iyer and Lad",7918,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,460,457.73,"H.No. 68, Korpal Nagar, Tadepalligudem-867521",Kerala,+912455078375,Guwahati,dchada@kapur.com,Payment Pending,2022-08-14
Sehgal and Sons,2790,Milk or Milk Powder,P013,92,254.82,"19, Hari Street, Muzaffarnagar-602614",Assam,5836212880,Siliguri,saanvi69@hegde.com,Payment Paid,2021-12-10
Ratta-Buch,2089,Rice or Pasta,P020,482,301.62,"H.No. 78, Agarwal Ganj, Panipat-900813",Punjab,4566536418,Patna,ranbir51@yahoo.com,Payment Pending,2022-05-16
Deo Ltd,1563,"Pulp (e.g., mango, guava, or tomato pulp)",P003,466,183.79,"31/920, Barman Chowk, Adoni 576729",Nagaland,00061426702,Kolkata,neelofarrau@hotmail.com,Payment Paid,2022-08-11
Swaminathan and Sons,4055,Butter,P007,210,495.06,"142, Madan Circle, Jalna-590876",Meghalaya,7591231461,Karawal Nagar,ramachandrankeya@bhatia.com,Payment Paid,2021-11-26
Ratta-Buch,7169,Chicken Nuggets,P010,431,264.17,"07/66, Wable Chowk, Kurnool 320032",Himachal Pradesh,+918113805927,Singrauli,zoyaaurora@hotmail.com,Payment Paid,2022-06-10
"Tella, Andra and Grover",5036,Yogurt or Curd,P012,27,458.52,"80, Rege, Panihati-124631",Haryana,+915787243153,Vijayawada,jiyaramaswamy@hotmail.com,Payment Pending,2020-08-15
Chana-Sankar,2509,Rice or Pasta,P020,109,19.2,"78/159, Edwin, Bikaner-707646",Goa,0862904154,Firozabad,saira31@hotmail.com,Payment Pending,2021-09-03
"Sem, Mann and Karnik",5718,Juice Concentrates (like orange or cranberry),P014,318,55.4,"H.No. 550, Deshmukh Chowk, Salem-198645",Karnataka,07318353483,Ghaziabad,jchatterjee@kata.com,Payment Pending,2020-06-10
Bera-Dani,4448,Rice or Pasta,P020,133,166.54,"H.No. 43, Gour Road, Ratlam-127098",Bihar,03667357999,Bhatpara,chandsaira@yahoo.com,Payment Pending,2020-06-29
Chana-Sankar,4751,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,22,431.16,"H.No. 385, Sangha Road, Jehanabad 473457",Andhra Pradesh,9713985135,Bellary,ratibarad@mahal-doctor.com,Payment Paid,2022-10-16
"Sem, Mann and Karnik",6223,"Frozen Berries (e.g., strawberries, blueberries)",P015,374,287.67,"99/06, Mane Road, Pallavaram-611096",Gujarat,3964450526,Avadi,nitarabala@hotmail.com,Payment Pending,2020-01-20
Bera-Dani,1979,Sweet Corn,P001,311,451.68,"46/711, Baral Road, Pallavaram-941459",Haryana,7475157014,Avadi,rhea97@hotmail.com,Payment Pending,2021-03-04
Swaminathan and Sons,4979,Paneer (Cottage Cheese),P008,321,397.32,"H.No. 241, Buch Marg, Bilaspur-612995",Andhra Pradesh,01525776135,Kollam,reyanshsaini@tak.net,Payment Pending,2023-07-22
Chana-Sankar,5931,"Frozen Berries (e.g., strawberries, blueberries)",P015,125,474.35,"H.No. 41, Baral Marg, Mirzapur 880588",Arunachal Pradesh,07448239505,Nangloi Jat,mgarde@wadhwa.net,Payment Pending,2022-09-26
"Sem, Mann and Karnik",2787,Milk or Milk Powder,P013,429,268.02,"311, Ravi Marg, Bhilwara-138462",Nagaland,2129017718,Medininagar,sonitara@sampath.com,Payment Paid,2022-12-14
"Grover, Sidhu and Varma",8743,Cheese Slices or Blocks,P006,434,206.92,"96, Goel Marg, Giridih-683686",Kerala,2642023718,Loni,zwason@gmail.com,Payment Paid,2022-10-02
"Tella, Andra and Grover",2012,Pickles,P018,357,97.24,"H.No. 285, Buch Ganj, Suryapet-102490",Haryana,+911267869341,Kollam,ykarnik@raval-mallick.org,Payment Pending,2023-03-11
Sehgal and Sons,3315,Butter,P007,22,420.98,"88/32, Bhavsar Road, Katni 403050",Telangana,+910809295020,Nizamabad,achaudhry@sharaf.com,Payment Pending,2022-11-13
Ratta-Buch,4483,Frozen Mixed Vegetables,P009,365,400.43,"72/31, Lad Path, Ichalkaranji-253931",Karnataka,01363439958,Deoghar,heerhans@hotmail.com,Payment Paid,2021-12-26
Chana-Sankar,9420,Butter,P007,431,357.9,"33/68, Halder Zila, Panipat-812400",Himachal Pradesh,06227039771,Rajkot,sanaseshadri@gmail.com,Payment Paid,2021-03-31
"Bali, Iyer and Lad",5552,Butter,P007,241,362.98,"H.No. 05, Rau Road, Rajpur Sonarpur-693174",Jharkhand,02204756214,Hapur,lavanya62@walla.com,Payment Pending,2021-10-10
Swaminathan and Sons,4745,Rice or Pasta,P020,167,83.63,"183, Bala Path, Chapra-993078",Uttar Pradesh,05764743326,Udupi,shamik84@wagle.com,Payment Paid,2023-04-06
"Grover, Sidhu and Varma",9662,Yogurt or Curd,P012,395,493.15,"H.No. 43, Ray Circle, Chittoor 878797",Jharkhand,+917291205609,Ozhukarai,nirvaan20@halder.com,Payment Paid,2020-03-13
"Grover, Sidhu and Varma",6374,Rice or Pasta,P020,290,154.78,"857, Sarin Road, Yamunanagar-196701",West Bengal,6786579141,Arrah,kiara85@batra.net,Payment Paid,2021-01-02
Deo Ltd,9241,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,353,139.24,"H.No. 67, Rastogi Street, Sambhal-556465",Arunachal Pradesh,+915985150881,Amroha,jhanvi77@hotmail.com,Payment Paid,2022-11-19
Bera-Dani,2164,Ice Cream,P002,125,20.36,"243, Mani Path, Salem 221520",Nagaland,3109097288,Adoni,kumargatik@singh.com,Payment Pending,2023-04-07
"Sem, Mann and Karnik",5410,Frozen French Fries,P005,473,483.31,"431, Khatri Street, Ambarnath-180445",Himachal Pradesh,+915072576093,Medininagar,obora@balan.net,Payment Paid,2022-08-10
Sehgal and Sons,8125,Chicken Nuggets,P010,152,317.37,"H.No. 441, Kaur Path, Malegaon-178170",Tripura,+913831228260,Deoghar,boaseraunak@grewal.biz,Payment Paid,2023-09-15
Bera-Dani,8718,Yogurt or Curd,P012,306,49.81,"26, Raju Road, Firozabad-146532",Nagaland,09556454358,Phagwara,cbir@hotmail.com,Payment Pending,2020-05-14
"Sem, Mann and Karnik",7928,Milk or Milk Powder,P013,364,302.0,"H.No. 30, Gade Zila, Amaravati 915130",Maharashtra,4870659594,Malegaon,achopra@gmail.com,Payment Pending,2023-04-26
"Tella, Andra and Grover",9539,Paneer (Cottage Cheese),P008,58,12.01,"H.No. 749, Chaudhuri Circle, Karimnagar 931806",Meghalaya,01430453684,Amroha,farhan46@luthra.com,Payment Pending,2020-02-24
Bera-Dani,2608,Green Peas,P004,220,338.8,"625, Bakshi Path, Dhule 682277",Haryana,09484539496,Farrukhabad,ivanagandhi@yahoo.com,Payment Pending,2021-06-27
Chana-Sankar,5605,Frozen Mixed Vegetables,P009,342,421.48,"H.No. 59, Samra Marg, Bhubaneswar 176423",West Bengal,05917857623,Tadipatri,bsehgal@gmail.com,Payment Paid,2023-07-21
Swaminathan and Sons,6883,Frozen Mixed Vegetables,P009,385,467.6,"H.No. 432, Aurora Ganj, Kakinada 964291",Karnataka,+914765697204,Panvel,vartyoorja@bora.info,Payment Pending,2020-05-23
Ratta-Buch,3504,Yogurt or Curd,P012,413,130.66,"02/50, Jain Zila, Medininagar-166570",Kerala,0093324943,Agra,arnav63@gmail.com,Payment Paid,2023-07-09
"Bali, Iyer and Lad",6617,Whipping Cream,P016,165,318.46,"H.No. 40, Ramaswamy Circle, Ongole-251479",Uttarakhand,4198567199,Moradabad,rkala@kumar.com,Payment Paid,2021-08-09
Bera-Dani,8644,Pickles,P018,248,46.88,"38, Sarraf, Chandigarh-271634",Tripura,9313428373,Panvel,navyakibe@hotmail.com,Payment Pending,2022-05-15
Deo Ltd,6025,Frozen Fish Fillets,P011,171,473.15,"H.No. 862, Upadhyay Nagar, Kadapa-810475",Himachal Pradesh,05470694539,Hindupur,edevi@yahoo.com,Payment Paid,2023-06-09
Ratta-Buch,8085,Pickles,P018,373,167.81,"H.No. 77, Tella Marg, Noida-911195",Uttarakhand,08452831222,Burhanpur,rdin@hotmail.com,Payment Pending,2023-01-06
"Sem, Mann and Karnik",6707,Cheese Slices or Blocks,P006,364,490.58,"H.No. 930, Shukla Ganj, Mysore-566100",Andhra Pradesh,1547668977,Sambalpur,damini25@rao-yohannan.biz,Payment Pending,2023-05-01
Swaminathan and Sons,7828,Sweet Corn,P001,61,403.46,"16/983, Johal Path, Rewa 118256",Nagaland,03592858520,Navi Mumbai,kartik47@hotmail.com,Payment Paid,2022-04-01
Sehgal and Sons,9823,"Pulp (e.g., mango, guava, or tomato pulp)",P003,333,13.18,"949, Bal Street, Nagaon 826646",Haryana,8508934726,Asansol,lsachdev@yahoo.com,Payment Paid,2023-10-10
Sehgal and Sons,3450,Green Peas,P004,196,259.55,"H.No. 19, Ahluwalia, Tezpur 070191",Arunachal Pradesh,06751669215,Gaya,samar27@swaminathan-krishnan.com,Payment Pending,2023-09-18
Deo Ltd,1580,Juice Concentrates (like orange or cranberry),P014,9,414.85,"33/600, Din Street, Sikar-442697",Arunachal Pradesh,03065440015,Jaunpur,hunar64@bhatti.com,Payment Paid,2022-05-09
Ratta-Buch,7740,Ice Cream,P002,12,363.64,"65/043, D’Alia Marg, Kota-024111",Himachal Pradesh,05010731610,Warangal,mdas@gour-sur.com,Payment Paid,2023-01-30
Sehgal and Sons,2464,Paneer (Cottage Cheese),P008,174,383.44,"H.No. 20, Swaminathan Circle, Fatehpur-068449",Manipur,+916707719932,Begusarai,shalv53@hotmail.com,Payment Pending,2022-05-14
"Grover, Sidhu and Varma",3006,Sweet Corn,P001,481,397.77,"56/220, Mandal, Bulandshahr 864177",Nagaland,5572773243,Amravati,nayantarajohal@gmail.com,Payment Paid,2022-11-01
Sehgal and Sons,4048,Paneer (Cottage Cheese),P008,378,165.71,"72/071, Kothari Zila, Hajipur-427767",Rajasthan,6190713211,Shimoga,miraya84@bawa-kurian.info,Payment Pending,2020-07-01
"Sem, Mann and Karnik",4779,Cheese Slices or Blocks,P006,269,69.29,"712, Lad, Gwalior 032207",Manipur,02610896516,Bhavnagar,nakulkari@gopal.org,Payment Paid,2020-04-09
"Grover, Sidhu and Varma",1832,Butter,P007,476,424.17,"634, Kapadia Marg, Etawah 299623",Goa,05336427290,Bettiah,vermaurvi@chopra.com,Payment Paid,2023-12-14
Ratta-Buch,7063,Pickles,P018,367,111.9,"90/370, Bhat Zila, Deoghar-432731",Himachal Pradesh,2892712044,Udaipur,ivansibal@devi-golla.biz,Payment Pending,2021-07-09
Deo Ltd,9885,Cheese Slices or Blocks,P006,282,353.83,"H.No. 32, Ramakrishnan Path, Bathinda 538404",Uttarakhand,+917149584240,Saharanpur,tgade@badal-shetty.com,Payment Pending,2022-09-14
Sehgal and Sons,9826,Pickles,P018,133,219.35,"H.No. 996, Kunda Path, Akola 447127",Assam,1598591060,Visakhapatnam,divit35@chanda.com,Payment Pending,2021-11-18
"Tella, Andra and Grover",5014,Sweet Corn,P001,108,237.84,"H.No. 499, Gala Street, Amravati-618601",Nagaland,+919625910433,Noida,divyansh61@mani-de.com,Payment Paid,2022-11-17
Ratta-Buch,8382,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,155,337.48,"502, Savant Road, Durgapur-355825",Arunachal Pradesh,9597493326,Gandhidham,khannadiya@boase.com,Payment Paid,2020-03-29
Chana-Sankar,5756,Frozen French Fries,P005,304,136.04,"79, Varkey Zila, Bangalore 552712",Uttarakhand,+919042872699,Ujjain,soodtaran@goel.com,Payment Paid,2021-05-03
Chana-Sankar,7613,Whipping Cream,P016,31,123.32,"166, Deep Marg, Aurangabad 517071",Karnataka,7107349593,Baranagar,deolelakshi@hotmail.com,Payment Paid,2020-07-10
Chana-Sankar,4265,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,364,370.34,"33, Mandal Ganj, Pune 129753",Mizoram,09245820729,Amroha,vidur26@johal.com,Payment Paid,2020-12-16
Sehgal and Sons,8182,Butter,P007,445,131.5,"43/044, Sundaram Marg, Bihar Sharif 034743",Andhra Pradesh,+916020361636,Kakinada,bawadevansh@basu.biz,Payment Pending,2022-04-17
"Tella, Andra and Grover",9907,Sweet Corn,P001,219,242.34,"H.No. 99, Khosla Path, Vasai-Virar-753744",Punjab,+917503321489,Ratlam,khatridivyansh@yahoo.com,Payment Paid,2023-05-04
"Grover, Sidhu and Varma",5862,Ice Cream,P002,354,302.51,"H.No. 27, Saraf Path, Anantapuram-401753",Sikkim,2432454351,Jamshedpur,prerakdas@hotmail.com,Payment Pending,2020-04-29
"Bali, Iyer and Lad",3289,"Frozen Berries (e.g., strawberries, blueberries)",P015,290,267.21,"05, Ranganathan Zila, Gandhinagar-169944",West Bengal,6825477684,Ozhukarai,khareyuvraj@baral.com,Payment Paid,2021-02-01
"Sem, Mann and Karnik",2855,Green Peas,P004,161,127.47,"91/14, Sane, Warangal 781038",Telangana,7461665635,Dibrugarh,kaira57@yahoo.com,Payment Pending,2021-04-06
Ratta-Buch,7712,Butter,P007,149,266.44,"36, Rau Nagar, Sri Ganganagar-225763",Himachal Pradesh,5652630334,Tiruppur,sathevanya@hotmail.com,Payment Pending,2022-08-24
Deo Ltd,3671,Pickles,P018,285,328.32,"09/509, Chad Path, Gopalpur-805142",Manipur,+910358955728,Shimoga,yashvi50@yahoo.com,Payment Pending,2020-07-27
Sehgal and Sons,3888,Paneer (Cottage Cheese),P008,332,359.8,"15, Choudhury Street, Jabalpur 843948",Tripura,+918984301739,Sagar,ugulati@hotmail.com,Payment Pending,2020-06-18
Sehgal and Sons,6264,Sweet Corn,P001,222,279.53,"H.No. 629, Sabharwal Street, Bangalore-332273",Madhya Pradesh,3998710999,Nanded,yasminkarpe@yahoo.com,Payment Pending,2023-10-29
"Bali, Iyer and Lad",8777,Green Peas,P004,230,464.56,"H.No. 249, Shetty Marg, Shahjahanpur 397044",Haryana,4106476322,Katihar,sara91@chakraborty.org,Payment Pending,2020-01-02
